index,prompt_case,dataset,folder,scenario_idx,track_id,start,end,key_agents,path_relationship,turn_label,priority_label,lane_change_type,lane_change_time,lane_change_time_index,lane_change_end_time,lane_change_end_time_index,type_flag_init
4044,cp2,waymo_train,waymo_0-299,26791,1036;1055,21,26,1036;1055,CP,R-L,1055,no-need,no-need,no-need,no-need,no-need,None
4045,cp2,waymo_train,waymo_0-299,26791,1031;1036;1055,14,20,1031;1036,CP,S-R,1031,no-need,no-need,no-need,no-need,no-need,None
4046,cp2,waymo_train,waymo_0-299,26791,1031;1036,0,13,1031;1036,CP,S-R,1031,no-need,no-need,no-need,no-need,no-need,None
4047,cp2,waymo_train,waymo_0-299,28045,1337;1341,23,30,1337;1341,CP,L-S,1341,no-need,no-need,no-need,no-need,no-need,None
4048,cp2,waymo_train,waymo_0-299,28202,1025;1056,2,8,1025;1056,CP,L-S,1056,no-need,no-need,no-need,no-need,no-need,None
4049,cp2,waymo_train,waymo_0-299,2874,1632;1644,21,34,1644;1632,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4050,cp2,waymo_train,waymo_0-299,29143,61;82,25,54,61;82,CP,S-L,61,no-need,no-need,no-need,no-need,no-need,None
4051,cp2,waymo_train,waymo_0-299,29741,925;952,25,29,925;952,CP,L-S,952,no-need,no-need,no-need,no-need,no-need,None
4052,cp2,waymo_train,waymo_0-299,29756,442;453,9,20,442;453,CP,L-S,453,no-need,no-need,no-need,no-need,no-need,None
4053,cp2,waymo_train,waymo_0-299,91034,46;5,31,36,5;46,CP,L-S,5,no-need,no-need,no-need,no-need,no-need,None
4054,cp2,waymo_train,waymo_0-299,30645,2035;2042,0,4,2035;2042,CP,R-S,2042,no-need,no-need,no-need,no-need,no-need,None
4055,cp2,waymo_train,waymo_0-299,91869,1165;1177,8,21,1165;1177,CP,L-S,1177,no-need,no-need,no-need,no-need,no-need,None
4056,cp2,waymo_train,waymo_0-299,31557,1314;1323,38,43,1314;1323,CP,S-L,1314,no-need,no-need,no-need,no-need,no-need,None
4057,cp2,waymo_train,waymo_0-299,31638,1826;1874,16,24,1874;1826,CP,L-S,1874,no-need,no-need,no-need,no-need,no-need,None
4058,cp2,waymo_train,waymo_0-299,92563,812;820,27,32,820;812,CP,L-S,820,no-need,no-need,no-need,no-need,no-need,None
4059,cp2,waymo_train,waymo_0-299,93053,1493;1539,12,17,1493;1539,CP,L-S,1539,no-need,no-need,no-need,no-need,no-need,None
4060,cp2,waymo_train,waymo_0-299,93084,1805;1809,0,11,1805;1809,CP,L-S,1809,no-need,no-need,no-need,no-need,no-need,None
4061,cp2,waymo_train,waymo_0-299,32536,646;648,69,74,646;648,CP,S-R,646,no-need,no-need,no-need,no-need,no-need,None
4062,cp2,waymo_train,waymo_0-299,32558,512;513,41,57,513;512,CP,S-L,512,no-need,no-need,no-need,no-need,no-need,None
4063,cp2,waymo_train,waymo_0-299,32992,182;192,12,22,182;192,CP,L-S,192,no-need,no-need,no-need,no-need,no-need,None
4064,cp2,waymo_train,waymo_0-299,93879,180;224,0,14,180;224,CP,R-S,224,no-need,no-need,no-need,no-need,no-need,None
4065,cp2,waymo_train,waymo_0-299,93879,180;224;310,2,11,180;224,CP,R-S,224,no-need,no-need,no-need,no-need,no-need,None
4066,cp2,waymo_train,waymo_0-299,33187,2281;2295,1,8,2295;2281,CP,S-L,2281,no-need,no-need,no-need,no-need,no-need,None
4067,cp2,waymo_train,waymo_0-299,94289,115;129;164,4,24,115;129,CP,S-L,115,no-need,no-need,no-need,no-need,no-need,None
4068,cp2,waymo_train,waymo_0-299,94355,639;642,0,12,639;642,CP,L-S,642,no-need,no-need,no-need,no-need,no-need,None
4069,cp2,waymo_train,waymo_0-299,95445,1758;1792,7,20,1792;1758,CP,S-L,1758,no-need,no-need,no-need,no-need,no-need,None
4070,cp2,waymo_train,waymo_0-299,34701,12;16;62;72,29,33,16;72,CP,L-S,16,no-need,no-need,no-need,no-need,no-need,None
4071,cp2,waymo_train,waymo_0-299,95645,5672;5695,32,46,5672;5695,CP,L-S,5695,no-need,no-need,no-need,no-need,no-need,None
4072,cp2,waymo_train,waymo_0-299,34865,19;4,0,4,4;19,CP,R-S,4,no-need,no-need,no-need,no-need,no-need,None
4073,cp2,waymo_train,waymo_0-299,96292,2691;2697,34,48,2691;2697,CP,L-S,2697,no-need,no-need,no-need,no-need,no-need,None
4074,cp2,waymo_train,waymo_0-299,36173,512;513,1,17,513;512,CP,S-L,512,no-need,no-need,no-need,no-need,no-need,None
4075,cp2,waymo_train,waymo_0-299,36662,2295;2307,34,43,2295;2307,CP,L-S,2307,no-need,no-need,no-need,no-need,no-need,None
4076,cp2,waymo_train,waymo_0-299,98114,1016;977,46,57,977;1016,CP,L-S,977,no-need,no-need,no-need,no-need,no-need,None
4077,cp2,waymo_train,waymo_0-299,98222,787;840,14,22,787;840,CP,L-S,840,no-need,no-need,no-need,no-need,no-need,None
4078,cp2,waymo_train,waymo_0-299,37323,191;194,0,17,194;191,CP,S-L,191,no-need,no-need,no-need,no-need,no-need,None
4079,cp2,waymo_train,waymo_0-299,37640,840;851,2,7,840;851,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4080,cp2,waymo_train,waymo_0-299,37640,840;851;867,23,28,840;851,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4081,cp2,waymo_train,waymo_0-299,99490,26;53,18,27,26;53,CP,L-S,53,no-need,no-need,no-need,no-need,no-need,None
4082,cp2,waymo_train,waymo_0-299,99988,527;531,14,29,531;527,CP,L-S,531,no-need,no-need,no-need,no-need,no-need,None
4083,cp2,waymo_train,waymo_0-299,100998,973;992,6,11,973;992,CP,L-S,992,no-need,no-need,no-need,no-need,no-need,None
4084,cp2,waymo_train,waymo_0-299,100998,973;979;992,0,5,979;973,CP,S-L,973,no-need,no-need,no-need,no-need,no-need,None
4085,cp2,waymo_train,waymo_0-299,101160,1755;1762,0,20,1755;1762,CP,L-S,1762,no-need,no-need,no-need,no-need,no-need,None
4086,cp2,waymo_train,waymo_0-299,40194,779;845,0,5,845;779,CP,L-S,845,no-need,no-need,no-need,no-need,no-need,None
4087,cp2,waymo_train,waymo_0-299,40441,1025;1051,50,59,1025;1051,CP,L-S,1051,no-need,no-need,no-need,no-need,no-need,None
4088,cp2,waymo_train,waymo_0-299,40648,1165;1177,18,31,1165;1177,CP,L-S,1177,no-need,no-need,no-need,no-need,no-need,None
4089,cp2,waymo_train,waymo_0-299,102004,812;830,15,32,812;830,CP,S-L,812,no-need,no-need,no-need,no-need,no-need,None
4090,cp2,waymo_train,waymo_0-299,102030,1;77,31,39,1;77,CP,S-L,1,no-need,no-need,no-need,no-need,no-need,None
4091,cp2,waymo_train,waymo_0-299,40803,2368;2415,3,8,2368;2415,CP,L-S,2415,no-need,no-need,no-need,no-need,no-need,None
4092,cp2,waymo_train,waymo_0-299,40982,136;191,9,18,191;136,CP,R-S,191,no-need,no-need,no-need,no-need,no-need,None
4093,cp2,waymo_train,waymo_0-299,102327,310;315,14,29,310;315,CP,L-S,315,no-need,no-need,no-need,no-need,no-need,None
4094,cp2,waymo_train,waymo_0-299,102474,599;612,23,27,599;612,CP,L-S,612,no-need,no-need,no-need,no-need,no-need,None
4095,cp2,waymo_train,waymo_0-299,41328,265;267,8,18,265;267,CP,L-S,267,no-need,no-need,no-need,no-need,no-need,None
4096,cp2,waymo_train,waymo_0-299,41452,46;50,15,29,46;50,CP,R-S,50,no-need,no-need,no-need,no-need,no-need,None
4097,cp2,waymo_train,waymo_0-299,102881,942;957,2,14,957;942,CP,S-L,942,no-need,no-need,no-need,no-need,no-need,None
4098,cp2,waymo_train,waymo_0-299,41618,973;978,40,48,973;978,CP,L-S,978,no-need,no-need,no-need,no-need,no-need,None
4099,cp2,waymo_train,waymo_0-299,41990,0;85,53,63,0;85,CP,L-S,85,no-need,no-need,no-need,no-need,no-need,None
4100,cp2,waymo_train,waymo_0-299,103593,1252;1274,15,19,1252;1274,CP,L-S,1274,no-need,no-need,no-need,no-need,no-need,None
4101,cp2,waymo_train,waymo_0-299,43087,1;29,48,56,1;29,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4102,cp2,waymo_train,waymo_0-299,44369,1578;1656,39,43,1578;1656,CP,L-S,1656,no-need,no-need,no-need,no-need,no-need,None
4103,cp2,waymo_train,waymo_0-299,44382,536;553,25,39,536;553,CP,L-S,553,no-need,no-need,no-need,no-need,no-need,None
4104,cp2,waymo_train,waymo_0-299,106236,1214;1220,0,7,1220;1214,CP,L-S,1220,no-need,no-need,no-need,no-need,no-need,None
4105,cp2,waymo_train,waymo_0-299,106682,4;45;6,53,59,6;4,CP,S-L,4,no-need,no-need,no-need,no-need,no-need,None
4106,cp2,waymo_train,waymo_0-299,106682,4;48;6,63,67,6;4,CP,S-L,4,no-need,no-need,no-need,no-need,no-need,None
4107,cp2,waymo_train,waymo_0-299,106873,1012;1020,25,31,1012;1020,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4108,cp2,waymo_train,waymo_0-299,107305,3;58,31,39,3;58,CP,L-S,58,no-need,no-need,no-need,no-need,no-need,None
4109,cp2,waymo_train,waymo_0-299,107352,191;194,37,57,194;191,CP,S-L,191,no-need,no-need,no-need,no-need,no-need,None
4110,cp2,waymo_train,waymo_0-299,107651,2630;2634,14,20,2634;2630,CP,S-L,2630,no-need,no-need,no-need,no-need,no-need,None
4111,cp2,waymo_train,waymo_0-299,107964,1430;1493,44,54,1493;1430,CP,S-L,1430,no-need,no-need,no-need,no-need,no-need,None
4112,cp2,waymo_train,waymo_0-299,46262,1285;1315,25,29,1285;1315,CP,L-S,1315,no-need,no-need,no-need,no-need,no-need,None
4113,cp2,waymo_train,waymo_0-299,46649,2645;2646;2647,0,5,2646;2647,CP,S-L,2645,no-need,no-need,no-need,no-need,no-need,None
4114,cp2,waymo_train,waymo_0-299,46816,1043;974,0,10,974;1043,CP,L-S,974,no-need,no-need,no-need,no-need,no-need,None
4115,cp2,waymo_train,waymo_0-299,47174,689;749,15,23,689;749,CP,L-S,749,no-need,no-need,no-need,no-need,no-need,None
4116,cp2,waymo_train,waymo_0-299,1092,458;480,39,46,480;458,CP,R-L,480,no-need,no-need,no-need,no-need,no-need,None
4117,cp2,waymo_train,waymo_0-299,47218,321;332,38,51,321;332,CP,S-L,321,no-need,no-need,no-need,no-need,no-need,None
4118,cp2,waymo_train,waymo_0-299,109276,405;460,20,25,405;460,CP,L-S,460,no-need,no-need,no-need,no-need,no-need,None
4119,cp2,waymo_train,waymo_0-299,109542,840;851,12,17,840;851,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4120,cp2,waymo_train,waymo_0-299,109542,840;851;867,33,38,840;851,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4121,cp2,waymo_train,waymo_0-299,109592,2281;2295,41,48,2295;2281,CP,S-L,2281,no-need,no-need,no-need,no-need,no-need,None
4122,cp2,waymo_train,waymo_0-299,1100,209;248,3,24,209;248,CP,S-L,209,no-need,no-need,no-need,no-need,no-need,None
4123,cp2,waymo_train,waymo_0-299,1100,209;224;248,12,22,209;248,CP,S-L,209,no-need,no-need,no-need,no-need,no-need,None
4124,cp2,waymo_train,waymo_0-299,48533,1944;1945;1971,37,41,1971;1944,CP,S-L,1944,no-need,no-need,no-need,no-need,no-need,None
4125,cp2,waymo_train,waymo_0-299,11124,491;512,0,4,491;512,CP,L-S,512,no-need,no-need,no-need,no-need,no-need,None
4126,cp2,waymo_train,waymo_0-299,111457,3405;3410,28,53,3405;3410,CP,S-L,3405,no-need,no-need,no-need,no-need,no-need,None
4127,cp2,waymo_train,waymo_0-299,49384,1526;1527,24,59,1527;1526,CP,S-R,1526,no-need,no-need,no-need,no-need,no-need,None
4128,cp2,waymo_train,waymo_0-299,51255,541;608,15,32,541;608,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4129,cp2,waymo_train,waymo_0-299,51468,639;642,39,52,639;642,CP,L-S,642,no-need,no-need,no-need,no-need,no-need,None
4130,cp2,waymo_train,waymo_0-299,52073,511;571,1,15,511;571,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4131,cp2,waymo_train,waymo_0-299,52685,2305;2307,36,47,2305;2307,CP,L-S,2307,no-need,no-need,no-need,no-need,no-need,None
4132,cp2,waymo_train,waymo_0-299,5263,781;814,5,9,814;781,CP,R-S,814,no-need,no-need,no-need,no-need,no-need,None
4133,cp2,waymo_train,waymo_0-299,52810,1347;1466,30,34,1466;1347,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4134,cp2,waymo_train,waymo_0-299,115347,2300;2306,2,8,2300;2306,CP,L-S,2306,no-need,no-need,no-need,no-need,no-need,None
4135,cp2,waymo_train,waymo_0-299,115241,1196;1199,57,63,1196;1199,CP,L-R,1196,no-need,no-need,no-need,no-need,no-need,None
4136,cp2,waymo_train,waymo_0-299,1154,3099;3139,42,46,3139;3099,CP,S-L,3099,no-need,no-need,no-need,no-need,no-need,None
4137,cp2,waymo_train,waymo_0-299,115430,2190;2200,8,14,2190;2200,CP,R-L,2200,no-need,no-need,no-need,no-need,no-need,None
4138,cp2,waymo_train,waymo_0-299,115705,804;807,45,50,807;804,CP,S-L,804,no-need,no-need,no-need,no-need,no-need,None
4139,cp2,waymo_train,waymo_0-299,11588,541;578,9,29,578;541,CP,S-L,541,no-need,no-need,no-need,no-need,no-need,None
4140,cp2,waymo_train,waymo_0-299,115885,2123;2144,5,27,2123;2144,CP,S-L,2123,no-need,no-need,no-need,no-need,no-need,None
4141,cp2,waymo_train,waymo_0-299,53606,3200;3206,43,68,3200;3206,CP,L-S,3206,no-need,no-need,no-need,no-need,no-need,None
4142,cp2,waymo_train,waymo_0-299,53683,173;175,33,38,175;173,CP,R-S,175,no-need,no-need,no-need,no-need,no-need,None
4143,cp2,waymo_train,waymo_0-299,53819,1050;959,18,23,1050;959,CP,S-L,1050,no-need,no-need,no-need,no-need,no-need,None
4144,cp2,waymo_train,waymo_0-299,116859,1944;1945;1971,27,31,1971;1944,CP,S-L,1944,no-need,no-need,no-need,no-need,no-need,None
4145,cp2,waymo_train,waymo_0-299,54410,903;936,0,16,903;936,CP,L-S,936,no-need,no-need,no-need,no-need,no-need,None
4146,cp2,waymo_train,waymo_0-299,117048,3;58,11,19,3;58,CP,L-S,58,no-need,no-need,no-need,no-need,no-need,None
4147,cp2,waymo_train,waymo_0-299,54501,526;543,5,17,543;526,CP,R-S,543,no-need,no-need,no-need,no-need,no-need,None
4148,cp2,waymo_train,waymo_0-299,54878,973;992,16,21,973;992,CP,L-S,992,no-need,no-need,no-need,no-need,no-need,None
4149,cp2,waymo_train,waymo_0-299,54878,973;979;992,10,15,979;973,CP,S-L,973,no-need,no-need,no-need,no-need,no-need,None
4150,cp2,waymo_train,waymo_0-299,55008,1511;1512,54,78,1512;1511,CP,R-L,1512,no-need,no-need,no-need,no-need,no-need,None
4151,cp2,waymo_train,waymo_0-299,55431,1758;1792,47,60,1792;1758,CP,S-L,1758,no-need,no-need,no-need,no-need,no-need,None
4152,cp2,waymo_train,waymo_0-299,118437,209;4,13,17,4;209,CP,L-S,4,no-need,no-need,no-need,no-need,no-need,None
4153,cp2,waymo_train,waymo_0-299,55951,814;914,0,12,814;914,CP,L-R,814,no-need,no-need,no-need,no-need,no-need,None
4154,cp2,waymo_train,waymo_0-299,118963,1755;1762,5,30,1755;1762,CP,L-S,1762,no-need,no-need,no-need,no-need,no-need,None
4155,cp2,waymo_train,waymo_0-299,56286,491;512,38,44,491;512,CP,L-S,512,no-need,no-need,no-need,no-need,no-need,None
4156,cp2,waymo_train,waymo_0-299,5621,330;512,50,58,512;330,CP,S-L,330,no-need,no-need,no-need,no-need,no-need,None
4157,cp2,waymo_train,waymo_0-299,119971,511;571,41,55,511;571,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4158,cp2,waymo_train,waymo_0-299,120183,1493;1539,22,27,1493;1539,CP,L-S,1539,no-need,no-need,no-need,no-need,no-need,None
4159,cp2,waymo_train,waymo_0-299,58129,3200;3206,33,58,3200;3206,CP,L-S,3206,no-need,no-need,no-need,no-need,no-need,None
4160,cp2,waymo_train,waymo_0-299,121423,238;253,2,7,238;253,CP,R-S,253,no-need,no-need,no-need,no-need,no-need,None
4161,cp2,waymo_train,waymo_0-299,121812,252;255,33,46,255;252,CP,L-S,255,no-need,no-need,no-need,no-need,no-need,None
4162,cp2,waymo_train,waymo_0-299,59255,3;7,5,10,3;7,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4163,cp2,waymo_train,waymo_0-299,59619,2551;2564,0,7,2551;2564,CP,L-S,2564,no-need,no-need,no-need,no-need,no-need,None
4164,cp2,waymo_train,waymo_0-299,123325,3200;3206,3,28,3200;3206,CP,L-S,3206,no-need,no-need,no-need,no-need,no-need,None
4165,cp2,waymo_train,waymo_0-299,123511,2480;2484,17,31,2480;2484,CP,L-S,2484,no-need,no-need,no-need,no-need,no-need,None
4166,cp2,waymo_train,waymo_0-299,60405,1307;1318,13,17,1318;1307,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4167,cp2,waymo_train,waymo_0-299,62024,133;178,28,38,178;133,CP,L-S,178,no-need,no-need,no-need,no-need,no-need,None
4168,cp2,waymo_train,waymo_0-299,125832,2480;2484,0,11,2480;2484,CP,L-S,2484,no-need,no-need,no-need,no-need,no-need,None
4169,cp2,waymo_train,waymo_0-299,62723,964;979,41,62,964;979,CP,S-L,964,no-need,no-need,no-need,no-need,no-need,None
4170,cp2,waymo_train,waymo_0-299,63380,1616;1618;1623,28,38,1616;1618,CP,L-S,1618,no-need,no-need,no-need,no-need,no-need,None
4171,cp2,waymo_train,waymo_0-299,126746,1700;1726,43,49,1700;1726,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4172,cp2,waymo_train,waymo_0-299,126749,265;267,48,58,265;267,CP,L-S,267,no-need,no-need,no-need,no-need,no-need,None
4173,cp2,waymo_train,waymo_0-299,63431,804;807,15,20,807;804,CP,S-L,804,no-need,no-need,no-need,no-need,no-need,None
4174,cp2,waymo_train,waymo_0-299,63553,11;8,30,37,8;11,CP,L-S,8,no-need,no-need,no-need,no-need,no-need,None
4175,cp2,waymo_train,waymo_0-299,63992,180;224,11,44,180;224,CP,R-S,224,no-need,no-need,no-need,no-need,no-need,None
4176,cp2,waymo_train,waymo_0-299,63992,180;224;310,32,43,180;224,CP,R-S,224,no-need,no-need,no-need,no-need,no-need,None
4177,cp2,waymo_train,waymo_0-299,127577,133;178,18,28,178;133,CP,L-S,178,no-need,no-need,no-need,no-need,no-need,None
4178,cp2,waymo_train,waymo_0-299,64418,1526;1527,14,49,1527;1526,CP,S-R,1526,no-need,no-need,no-need,no-need,no-need,None
4179,cp2,waymo_train,waymo_0-299,64763,16;72,45,53,16;72,CP,L-S,72,no-need,no-need,no-need,no-need,no-need,None
4180,cp2,waymo_train,waymo_0-299,12833,438;442,7,21,442;438,CP,R-S,442,no-need,no-need,no-need,no-need,no-need,None
4181,cp2,waymo_train,waymo_0-299,65103,812;820,7,12,820;812,CP,L-S,820,no-need,no-need,no-need,no-need,no-need,None
4182,cp2,waymo_train,waymo_0-299,128651,354;383,9,23,354;383,CP,L-S,383,no-need,no-need,no-need,no-need,no-need,None
4183,cp2,waymo_train,waymo_0-299,129212,803;824,0,12,824;803,CP,L-S,824,no-need,no-need,no-need,no-need,no-need,None
4184,cp2,waymo_train,waymo_0-299,129949,216;217,30,41,217;216,CP,L-S,217,no-need,no-need,no-need,no-need,no-need,None
4185,cp2,waymo_train,waymo_0-299,6648,1600;1622,16,20,1600;1622,CP,L-S,1622,no-need,no-need,no-need,no-need,no-need,None
4186,cp2,waymo_train,waymo_0-299,130362,403;412,38,44,403;412,CP,L-S,412,no-need,no-need,no-need,no-need,no-need,None
4187,cp2,waymo_train,waymo_0-299,66853,1119;1134,25,50,1119;1134,CP,S-L,1119,no-need,no-need,no-need,no-need,no-need,None
4188,cp2,waymo_train,waymo_0-299,6694,734;735,0,9,734;735,CP,S-L,734,no-need,no-need,no-need,no-need,no-need,None
4189,cp2,waymo_train,waymo_0-299,67391,173;175,13,18,175;173,CP,R-S,175,no-need,no-need,no-need,no-need,no-need,None
4190,cp2,waymo_train,waymo_0-299,67541,1197;1216,4,12,1197;1216,CP,R-S,1216,no-need,no-need,no-need,no-need,no-need,None
4191,cp2,waymo_train,waymo_0-299,131432,1193;1216,16,28,1216;1193,CP,S-L,1193,no-need,no-need,no-need,no-need,no-need,None
4192,cp2,waymo_train,waymo_0-299,131805,1270;1288,57,76,1270;1288,CP,L-S,1288,no-need,no-need,no-need,no-need,no-need,None
4193,cp2,waymo_train,waymo_0-299,131805,1282;1283,24,28,1282;1283,CP,R-S,1283,no-need,no-need,no-need,no-need,no-need,None
4194,cp2,waymo_train,waymo_0-299,132289,526;543,0,7,543;526,CP,R-S,543,no-need,no-need,no-need,no-need,no-need,None
4195,cp2,waymo_train,waymo_0-299,68656,1082;1084,25,30,1082;1084,CP,L-S,1084,no-need,no-need,no-need,no-need,no-need,None
4196,cp2,waymo_train,waymo_0-299,68670,183;226,0,6,183;226,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4197,cp2,waymo_train,waymo_0-299,68835,934;970,34,46,934;970,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4198,cp2,waymo_train,waymo_0-299,133658,843;906,26,39,843;906,CP,S-R,843,no-need,no-need,no-need,no-need,no-need,None
4199,cp2,waymo_train,waymo_0-299,69774,32;5,2,6,32;5,CP,S-L,32,no-need,no-need,no-need,no-need,no-need,None
4200,cp2,waymo_train,waymo_0-299,69889,21;31;33,7,13,21;31,CP,L-S,31,no-need,no-need,no-need,no-need,no-need,None
4201,cp2,waymo_train,waymo_0-299,69889,21;33,14,25,21;33,CP,L-S,33,no-need,no-need,no-need,no-need,no-need,None
4202,cp2,waymo_train,waymo_0-299,70281,1493;1539,32,37,1493;1539,CP,L-R,1493,no-need,no-need,no-need,no-need,no-need,None
4203,cp2,waymo_train,waymo_0-299,6914,12;5,29,33,5;12,CP,L-S,5,no-need,no-need,no-need,no-need,no-need,None
4204,cp2,waymo_train,waymo_0-299,70996,1043;974,17,30,974;1043,CP,L-S,974,no-need,no-need,no-need,no-need,no-need,None
4205,cp2,waymo_train,waymo_0-299,135673,3116;3120;3160,31,39,3116;3120,CP,R-S,3120,no-need,no-need,no-need,no-need,no-need,None
4206,cp2,waymo_train,waymo_0-299,135866,663;677,0,5,663;677,CP,L-S,677,no-need,no-need,no-need,no-need,no-need,None
4207,cp2,waymo_train,waymo_0-299,136403,780;782,0,14,780;782,CP,L-S,782,no-need,no-need,no-need,no-need,no-need,None
4208,cp2,waymo_train,waymo_0-299,136449,180;224,1,34,180;224,CP,R-S,224,no-need,no-need,no-need,no-need,no-need,None
4209,cp2,waymo_train,waymo_0-299,136449,180;224;310,22,31,180;224,CP,R-S,224,no-need,no-need,no-need,no-need,no-need,None
4210,cp2,waymo_train,waymo_0-299,72360,663;677,19,25,663;677,CP,L-S,677,no-need,no-need,no-need,no-need,no-need,None
4211,cp2,waymo_train,waymo_0-299,137030,690;692,32,41,690;692,CP,L-S,692,no-need,no-need,no-need,no-need,no-need,None
4212,cp2,waymo_train,waymo_0-299,73315,20;22,14,27,20;22,CP,S-L,20,no-need,no-need,no-need,no-need,no-need,None
4213,cp2,waymo_train,waymo_0-299,138131,1465;1515,39,48,1515;1465,CP,R-L,1515,no-need,no-need,no-need,no-need,no-need,None
4214,cp2,waymo_train,waymo_0-299,138152,1002;1025,9,14,1025;1002,CP,L-S,1025,no-need,no-need,no-need,no-need,no-need,None
4215,cp2,waymo_train,waymo_0-299,138798,2184;2200,20,25,2184;2200,CP,L-S,2200,no-need,no-need,no-need,no-need,no-need,None
4216,cp2,waymo_train,waymo_0-299,138876,1679;1697;1707,1,6,1679;1707,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4217,cp2,waymo_train,waymo_0-299,74337,442;453,0,10,442;453,CP,L-S,453,no-need,no-need,no-need,no-need,no-need,None
4218,cp2,waymo_train,waymo_0-299,74373,1578;1656,29,33,1578;1656,CP,L-S,1656,no-need,no-need,no-need,no-need,no-need,None
4219,cp2,waymo_train,waymo_0-299,74432,1285;1315,15,19,1285;1315,CP,L-S,1315,no-need,no-need,no-need,no-need,no-need,None
4220,cp2,waymo_train,waymo_0-299,74611,382;386,15,21,382;386,CP,L-S,386,no-need,no-need,no-need,no-need,no-need,None
4221,cp2,waymo_train,waymo_0-299,74965,840;851;867,3,8,840;867,CP,L-S,851,no-need,no-need,no-need,no-need,no-need,None
4222,cp2,waymo_train,waymo_0-299,139964,1340;1342;1391,0,9,1340;1342,CP,S-L,1340,no-need,no-need,no-need,no-need,no-need,None
4223,cp2,waymo_train,waymo_0-299,140248,0;1,19,28,1;0,CP,L-S,1,no-need,no-need,no-need,no-need,no-need,None
4224,cp2,waymo_train,waymo_0-299,140717,2276;2288,36,43,2276;2288,CP,L-S,2288,no-need,no-need,no-need,no-need,no-need,None
4225,cp2,waymo_train,waymo_0-299,141068,1550;1551,17,27,1551;1550,CP,L-S,1551,no-need,no-need,no-need,no-need,no-need,None
4226,cp2,waymo_train,waymo_0-299,76400,512;513,21,37,513;512,CP,S-L,512,no-need,no-need,no-need,no-need,no-need,None
4227,cp2,waymo_train,waymo_0-299,141745,614;616;618,23,31,614;616,CP,S-L,614,no-need,no-need,no-need,no-need,no-need,None
4228,cp2,waymo_train,waymo_0-299,141745,614;616,32,50,614;616,CP,S-L,614,no-need,no-need,no-need,no-need,no-need,None
4229,cp2,waymo_train,waymo_0-299,141852,1034;1037;1038,25,29,1034;1037,CP,S-R,1034,no-need,no-need,no-need,no-need,no-need,None
4230,cp2,waymo_train,waymo_0-299,141852,1034;1037,0,34,1034;1037,CP,S-R,1034,no-need,no-need,no-need,no-need,no-need,None
